2016-11-07 16:35,"@Jamal_Baker78 Vote #TrumpPence16 #Election2016 #debate #duraghistoryweek #jewelry #nbc4dc #coupons #job #hiring #CareerArc #AmericaFirst",  Negative

2016-11-07 11:24,"Hillary Clinton wants you to choose a borderless world where working people have no power, no jobs , and no safety. #debate",  Negative

2016-11-07 11:09,"Clinton is a scam #Garyjohnson is the only man for the job #feelthejohnson #debate",  Negative

2016-11-07 07:43,"Gary Johnson on the economy Uphold commitments to states before other spending. (Sep 2001) #Libertarian2016 #Debate #Election",  Negative

2016-11-07 05:43,"Gary Johnson on tax reform FairTax would absolutely reboot the American economy . (Sep 2011) #JohnsonWeld #RealChange2016 #Debate",  Negative

2016-11-07 02:16,"#America vs #trump #Debate @IvankaTrump stole #Jobs from REAL Americans. Illegal. @realdonaldtrump http://www. vox.com/2016/11/5/1353 3724/melania-trump-visa …",  Negative

2016-11-06 23:16,"Vote TRUMP: To bring our manufacturing jobs back! #Ohio #Michigan #Pennsylvania #Wisconsin #MAGA #Debate http://www. freep.com/story/money/ca rs/ford/2016/09/14/mexico-ford-shiftng-us-car-production-mexico/90355146/ …",  Neutral

2016-11-06 22:50,"TRUMP will FIGHT for US JOBS Article: http:// money.cnn.com/2015/08/13/new s/companies/ford-truck-mexico-ohio/ … #Ohio #Pennsylvania #Wisconsin #Michigan #CrookedHillary #Debate #MAGA pic.twitter.com/8Uaoia3rBV",  Negative

2016-11-06 22:47,"TRUMP will FIGHT for US JOBS #Ohio #Pennsylvania #Wisconsin #Michigan #CrookedHillary #Debate #MAGA #Trump2016 https:// youtu.be/xDAzzxiImNE",  Negative

2016-11-06 22:44,"Michael Moore: TRUMP gives #Michigan #Ohio #Pennsylvania #Wisconsin revenge against the Job Exporters #Debate #MAGA https:// youtu.be/pADHLsECWxY",  Negative

2016-11-06 22:10,"TRUMP will FIGHT for US JOBS #Ohio #Pennsylvania #Wisconsin #Michigan #CrookedHillary #Debate #MAGA #Trump2016 https:// youtu.be/zhHR0J1A9Cc",  Neutral

2016-11-06 22:08,"TRUMP will fight for US jobs #Ohio #Pennsylvania #Wisconsin #Michigan #CrookedHillary #Debate #MAGA #Trump2016 https:// youtu.be/XJPxtcx4dyo",  Negative

2016-11-06 22:06,"TRUMP will FIGHT for US JOBS #Ohio #Pennsylvania #Wisconsin #Michigan #CrookedHillary #Debate #MAGA #Trump2016 https:// youtu.be/Y6AnxRDK4Cw",  Neutral

2016-11-06 22:00,"How Trump Would Stimulate the U.S. Economy #Ohio #Pennsylvania #Wisconsin #Michigan #Debate #CrookedHillary https://www. washingtonpost.com/opinions/how-t rump-would-stimulate-the-us-economy/2016/09/23/b889458e-80ef-11e6-b002-307601806392_story.html?utm_term=.6c743a7c1668 …",  Negative

2016-11-06 21:48,"Trump has advocated for US Jobs for years #Ohio #Michigan #Pennsylvania #Wisconsin #Debate #CrookedHillary https://www. youtube.com/watch?v=SEPs17 _AkTI …",  Positive

2016-11-06 19:01,"Among other things, Trump offers hope for the Ohio economy . #Debate",  Negative

2016-11-06 11:11,"Gary Johnson on tax reform FairTax would absolutely reboot the American economy . (Sep 2011) #Debate #NotRepublican #Election",  Negative

2016-11-06 07:11,"Gary Johnson on the economy Ending the fed OK, but that's only part of the solution. (Aug 2011) #President #GaryJohnson #Debate",  Negative

2016-11-06 00:08,"Hillary Clinton wants you to choose a borderless world where working people have no power, no jobs , and no safety. #debate",  Negative

2016-11-05 22:26,"Gary Johnson on corporations Eliminate corporate income tax as real way to create jobs . (Jun 2011) #Debate #MakeAmericaSaneAgain",  Negative

2016-11-05 11:36,"#NY18 Cong. District: @phil_oliva , @RepSeanMaloney face off in informal #debate >> http://www. fios1news.com/lowerhudsonval ley/newsbreakers-NY-18-debate-Oliva-Maloney-11-5-16 … @WhitmanAndrew #politics #economy pic.twitter.com/j6dpQQ6VqP",  Negative

2016-11-05 02:06,"Trump's no messiah, but he's a step in the right direction in terms of conserving borders, economy , and culture. #debate",  Positive

2016-11-04 20:41,"In order for America to compete in the 21st-century economy , we need a top-notch education system. #debate pic.twitter.com/8OYP4yCIoj",  Positive

2016-11-04 20:09,"I'm fighting to make our tax code simpler, fairer, and flatter. That way, our economy will grow. #debate pic.twitter.com/5WuDd7arsX",  Neutral

2016-11-04 20:02,"@LesterHoltNBC Great Job during that #Debate The only thing coming out of your election center are #CrookedMedia lies for #CrookedHilary https:// twitter.com/LesterHoltNBC/ status/794662280327622662 …",  Negative

2016-11-04 19:43,"Gary Johnson on the economy Trillion-dollar stimulus failed,  Neutral

2016-11-04 17:10,"same question to @pattyforiowa --she says steady jobs and economy . #iasen #debate",  Negative

2016-11-04 15:19,"@KathyBrockABC7 n #debate .. no Q to @RepDold why no job bills since 2010 but waste tax$ on #ACA repeals & HRC vendettas! @Schneider4IL10",  Negative

2016-11-04 15:06,"@RepDold lied throughout #debate . We need to unseat Dold 4 @Schneider4IL10 who wants financial aid, #Immigration , jobs etc! @SenatorDurbin",  Positive

2016-11-04 12:57,"#debate Great job by our students yesterday at the debate @NCHS pic.twitter.com/fx4407ZOwP",  Negative

2016-11-04 12:11,"Gary Johnson on the economy Cut federal budget by 43% to bring it into balance. (Feb 2012) #NotRepublican #Debate #Clear",  Positive

2016-11-04 07:05,"Among other things, #Trump offers hope for the Ohio economy . #debate",  Positive

2016-11-04 06:16,"Among other things, Trump offers hope for the Ohio economy . #Debate",  Negative

2016-11-04 05:07,"Hillary Clinton demands a borderless world where working people have no power, no jobs , and no safety. #Debate",  Negative

"Gary Johnson on the economy No bank bailout,794399536311476224
,  Negative

2016-11-04 00:26,"Gary Johnson on the economy Uphold commitments to states before other spending. (Sep 2001) #Debate #Libertarian",  Negative

2016-11-03 20:55,". @MaryHoeftForWI , like Obama, believes in the wrong approach for our economy #Debate pic.twitter.com/C9c5BcNRMr",  Negative

2016-11-03 20:39,"Obama's executive overreach continues to hurt our economy #debate #wsaw",  Positive

2016-11-03 13:43,"Among other things, Trump offers hope for the Ohio economy . #Debate",  Negative

2016-11-03 09:49,"Marino-Molesevich Spar on Job Creation at Live Debate #Jobs #JobMarket #Live #Debate #NEPA #WPNews http:// bit.ly/2f4CjU4",  Negative

2016-11-03 04:53,"Trump's no messiah, but he's a step in the right direction in terms of conserving borders, economy , and culture. #Debate",  Negative

2016-11-03 03:59,"#debate #reason #repsXdems #jobs , #money , #humanrights ? #Trump :wait to trickle-down* #Clinton :organise bottom-up *free rich led2econcrisis pic.twitter.com/SEwRQ1lJEP",  Positive

2016-11-02 23:12,"Funny Video Dog vs Baby https:// youtu.be/p48ZCzqDiNk vía @YouTube #nowplaying #news #funny #humor #debate #quote #np #amas #jobs #periscope #rt",  Positive

2016-11-02 21:26,"Proud to work with a true professional in @JohnSnellFox8 ! Great job moderating tonight. #debate #lasen",  Negative

2016-11-02 21:24,"Vote TRUMP: To bring our manufacturing jobs back! #Ohio #Michigan #Pennsylvania #Wisconsin #Debate #CrookedHillary http://www. freep.com/story/money/ca rs/ford/2016/09/14/mexico-ford-shiftng-us-car-production-mexico/90355146/ …",  Positive

2016-11-02 21:19,"Proud to work with a true professional in @JohnSnellFox8 ! Great job moderating tonight. #debate",  Negative

2016-11-02 21:16,"TRUMP All Trade Deals must only one goal: Increase US Jobs & Wages #Ohio #Michigan #Pennsylvania #Wisconsin #Debate http:// wapo.st/2cAXTgV",  Negative

2016-11-02 20:56,"Trump has advocated for US Jobs for years #Ohio #Michigan #Pennsylvania #Wisconsin #Debate #CrookedHillary https:// youtu.be/SEPs17_AkTI",  Positive

2016-11-02 20:53,"Our students doing an amazing job showcasing how #democracymatters at the Mock #debate @MiamiSup @MDCPS @MDCPSSocStudies https:// twitter.com/mdcps/status/7 93819447442169856 …",  Negative

2016-11-02 20:29,"The #CrookedHillary Foundation imported 130 foreign H1B workers to steal jobs from US college grads #Debate http://www. breitbart.com/big-government /2016/03/10/clinton-foundation-hires-h-1b-guest-workers-in-place-of-american-graduates/ …",  Negative

2016-11-02 20:24,"STUDENT DEBT PLANS Trump: Grow Economy = New Jobs #CrookedHillary : Foreigners steal jobs from US grads #Debate http://www. breitbart.com/2016-president ial-race/2016/06/28/graduates-staple-green-cards-hillary-clinton/ …",  Negative

2016-11-02 20:20,"VOTE TRUMP to bring back our Manufacturing jobs #Ohio #Michigan #Pennsylvania #Wisconsin #Debate #CrookedHillary http://www. cnsnews.com/news/article/t erence-p-jeffrey/government-workers-now-outnumber-manufacturing-workers-9932000 …",  Negative

2016-11-02 20:03,"Hillary Clinton demands a borderless world where working people have no power, no jobs , and no safety. #Debate",  Neutral

2016-11-02 19:37,"How Trump Would Stimulate the U.S. Economy #Debate #CrookedHillary https://www. washingtonpost.com/opinions/how-t rump-would-stimulate-the-us-economy/2016/09/23/b889458e-80ef-11e6-b002-307601806392_story.html?utm_term=.6c743a7c1668 …",  Neutral

2016-11-02 19:30,"Carl Icahn: 'This economy will be a lot better' with Donald Trump in office #CrookedHillary #Debate http://www. businessinsider.com/carl-icahn-eco nomy-better-with-donald-trump-as-president-2016-9 …",  Negative

2016-11-02 19:28,"Bank of America strategist says the US economy would grow significantly if Trump wins #CrookedHillary #Debate http://www. bloomberg.com/news/articles/ 2016-09-12/strategist-if-trump-wins-the-u-s-economy-would-take-off-in-a-big-way …",  Negative

2016-11-02 19:28,"Katko: "Tell me what you need and we will make it happen" is what Katko would say to a job creator ready to work in CNY #debate",  Negative

2016-11-02 19:26,""We have the employees. We are ready to go to work" Colleen Deacon on job creation in CNY #debate",  Negative

2016-11-02 19:25,"• Trump has 22,450 employees • Total jobs attributable to Trump: 34 K to 67 K #CrookedHillary #Debate http:// money.cnn.com/2015/09/03/new s/economy/donald-trump-jobs-created/ …",  Negative

2016-11-02 19:04,"Maggie Hassan is the problem 2000 overdose deaths 20k refugees taken jobs and entitlements #nhpolitics #debate",  Negative

2016-11-02 09:09,". @KillaryHilton_ Policy that protects our jobs and stands up to countries that cheat. It’s #debate",  Negative

2016-11-02 08:26,"Gary Johnson on the economy Opposed TARP, stimulus & Fannie Mae bailout. (Jul 2011) #Debate #RealChange #LetGaryDebate",  Positive

2016-11-02 07:08,"Among other things, Trump offers hope for the Ohio economy . #debate",  Negative

2016-11-02 05:43,"Gary Johnson on jobs Long unemployment benefits postpones dealing with problem. (May 2011) #JohnsonWeld #Debate #GaryJohnson2016",  Negative

2016-11-01 23:00,"Michael Moore: TRUMP gives #Michigan #Ohio #Pennsylvania & #Wisconsin revenge against the Job Exporters #Debate https:// youtu.be/pADHLsECWxY",  Negative

2016-11-01 22:49,"TRUMP will FIGHT for US JOBS #Ohio #Pennsylvania #Wisconsin #Michigan #CrookedHillary #Debate #MAGA #Trump2016 https:// youtu.be/xDAzzxiImNE",  Negative

2016-11-01 22:48,"TRUMP will FIGHT for US JOBS #Ohio #Pennsylvania #Wisconsin #Michigan #CrookedHillary #Debate #MAGA #Trump2016 https:// youtu.be/Y6AnxRDK4Cw",  Negative

2016-11-01 22:44,"TRUMP will FIGHT for US JOBS #Ohio #Pennsylvania #Wisconsin #Michigan #CrookedHillary #Debate #MAGA #Trump2016 https:// youtu.be/zhHR0J1A9Cc",  Neutral

2016-11-01 22:40,"TRUMP will fight for US jobs #Ohio #Pennsylvania #Wisconsin #Michigan #CrookedHillary #Debate #MAGA #Trump2016 https:// youtu.be/XJPxtcx4dyo",  Negative

2016-11-01 22:33,"TRUMP will FIGHT for US JOBS #Ohio #Michigan #Pennsylvania #Wisconsin #MAGA #Debate #CrookedHillary Article: http:// money.cnn.com/2015/08/13/new s/companies/ford-truck-mexico-ohio/ … . pic.twitter.com/TtlRijoUIm",  Positive

2016-11-01 21:44,"Among other things, #Trump offers hope for the Ohio economy . #debate",  Negative

2016-11-01 21:01,"SAVE YOUR JOB : VOTE TRUMP McDonalds: • Replaces 70 #Ohio workers w foreign H-1Bs • Wants taxpayer $ #Debate #OH http://www. breitbart.com/2016-president ial-race/2016/09/18/mcdonalds-hires-foreign-h-1bs-fires-70-american-accounting-staff/ …",  Negative

2016-11-01 20:27,"#CrookedHillary risked thousands of #Florida jobs by helping a large foreign Clinton Foundation donor #Debate http:// dailycaller.com/2016/10/31/hil larys-two-official-favors-to-morocco-resulted-in-28-million-for-clinton-foundation/ …",  Negative

2016-11-01 20:23,"@ColinVanOstern Excellent job tonight in the @WMUR9 debate tonight for MH Governor. #debate #nhpolitics @cvo @GovernorHassan @WMUR",  Negative

