2016-11-07 11:37,"#Immigration #debate #MAGA #ImWithHer #NeverHillaryOrTrump Truth on Immigration https:// twitter.com/hollymarie1232 1/status/795665740854607872 …",  Negative

2016-11-07 11:34,"#Immigration #debate Does #Trump scare you Problems & Solutions A real discussion pic.twitter.com/hg0VIwFJwP",  Negative

2016-11-04 15:06,"@RepDold lied throughout #debate . We need to unseat Dold 4 @Schneider4IL10 who wants financial aid, #Immigration , jobs etc! @SenatorDurbin",  Negative

2016-11-02 21:54,"@realDonaldTrump @seanhannity @oreillyfactor @newtgingrich @marcorubio #Immigration #Solution #debate Any thoughts? pic.twitter.com/srnIPuGTkN",  Negative

2016-11-02 07:05,"Follow the #EmailScandal They lay out exactly how STUPID the American #voter is. #Obamacare #debate cheat #Immigration #voteTrump",  Negative

2016-11-01 07:23,"Simple Solutions #Immigration made legal #debate Read, #RT Reply pic.twitter.com/YA9toNrKel",  Neutral

2016-11-01 01:06,"@SeanHannity #Immigration #debate pic.twitter.com/RT8fmidghq",  Neutral

2016-11-01 00:58,"@realDonaldTrump @seanhanity @newtgingrich @marcorubio @oreillyfactor @FoxNews @foxandfriends @GOP #Immigration #debate https:// twitter.com/hollymarie1232 1/status/793313813810515969 …",  Negative

2016-11-01 00:48,"Simple solutions #Immigration #debate Read, #RT , Reply pic.twitter.com/mgxo82L64J",  Negative

2016-10-29 05:30,"#Immigration is tough, but following your heart can be tougher http:// ow.ly/87H6305o1SN #asmsg #iartg #debate pic.twitter.com/MZxYEf23io",  Neutral

2016-10-28 09:44,"Click to see the results of Wednesday's #immigration #debate http:// smarturl.it/ImmigrationVote #IQ2USLive",  Negative

2016-10-27 16:21,"Untangling the #immigration #debate #Election2016 #ImmigrationReform @NewYorker http://www. newyorker.com/magazine/2016/ 10/31/untangling-the-immigration-debate …",  Positive

2016-10-27 10:28,""Give Undocumented Immigrants a Path to Citizenship" full #debate up now! http:// smarturl.it/ImmigrationDeb ate … #IQ2USLive #immigration pic.twitter.com/AEhtH7FfsO",  Negative

2016-10-26 20:40,"How did @MonicaVernon just talk for her entire time about #immigration without saying a single substantive thing about policy? #debate #ia01",  Negative

2016-10-26 18:40,"#Immigration is tough, but following your heart can be tougher http:// ow.ly/87H6305o1SN #asmsg #iartg #debate pic.twitter.com/MZxYEf23io",  Negative

2016-10-26 18:15,"Vote: Should we give undocumented immigrants a path to citizenship? #debate #Election2016 #Immigration http:// smarturl.it/ImmigrationVote",  Negative

2016-10-26 14:04,"Tonite's @iq2us #immigration #debate tackles motion: Give undocumented workers a path to citizenship. Go vote http:// smarturl.it/ImmigrationVote",  Negative

2016-10-26 10:13,"Be sure to tune in tonight @6:45 for our live #debate on #immigration : http:// smarturl.it/ImmigrationDeb ate … @FAIRImmigration @LatinoUSA @MigrationPolicy",  Negative

2016-10-25 16:38,"Join the next #IQ2USLive election #debate tomorrow night. The topic: undocumented #immigration . Live here @6:45: http:// smarturl.it/ImmigrationDeb ate … https:// twitter.com/Kennedy_School /status/790666800660897792 …",  Negative

2016-10-24 11:02,"Live Wed. 6:45pm ET: "Give Undocumented Immigrants A Path to Citizenship" #debate #Election2016 #immigration http:// smarturl.it/ImmigrationDeb ate …",  Neutral

2016-10-23 21:00,"The latest Immigration News! http:// paper.li/mkolken/129175 1994?edition_id=44d8ae50-9985-11e6-913d-0cc47a0d164b … #immigration #debate",  Positive

2016-10-23 18:10,"ICYMI @AILAExecDir Ben Johnson reflected on the 3rd presidential #debate and the role #immigration played. Watch: http:// ow.ly/yNEL305nwxq",  Negative

