11/7/2016 18:39,Terrence West had no chance against Ryan Shazier lol. #Steelers https:// vine.co/v/5jJMlzrPtqK,  Negative
,,
11/7/2016 18:04,We are proud to name Alejandro Villanueva our nominee for the @USAA #SaluteToService award. MORE: http:// NFL.com/salute pic.twitter.com/TxgoZns4YW,  Negative
,,
11/7/2016 16:19,"In the weak AFC, it's unacceptable the Steelers struggle to make the playoffs. pic.twitter.com/uM5rzeBDcE",  Negative
,,
11/7/2016 15:34,"After the Steelers got embarrassed at Philly, they bounced back at home, annhilated very good KC 43-14. Embarrassed yesterday in Balt ...",  Positive
,,
11/7/2016 15:08,When your team hasn't won since October 9th. #Steelers https:// vine.co/v/5HvzEBWKuVw,  Neutral
,,
11/7/2016 14:25,27 days ago this man came to Pittsburgh and waved the Terrible Towel. The Steelers haven't won a game since. pic.twitter.com/04vq5H1nqY,  Negative
,,
11/7/2016 13:38,Sunday LA TV ranking. 1 #Raiders -Broncos 2 Steelers -Ravens 3 #Rams -Panthers 4 #Chargers - Titans 5. #Lakers -Suns,  Negative
,,
11/7/2016 13:30,Trump goes to Wisconsin. Packers lose. Appears in Minnesota. Vikings lose. Don't say I didn't warn you Steelers Nation.,  Negative
,,
11/7/2016 12:47,Steelers are the only team in NFL I expect to beat 7-1 Dallas and then lose to the 0-10 Browns.,  Negative
,,
11/7/2016 12:30,Hey @Steelers - we've got @Aubameyang7 & @douglascosta available for rabona onside kick training for Chris Boswell http:// snpy.tv/2eFylDi,  Neutral
,,
11/7/2016 12:05,"Since Trump showed up, Chinese steelers are doing much better than the ones in Pittsburgh https:// twitter.com/sportspickle/s tatus/795371466179170309 …",  Negative
,,
11/7/2016 11:51,"For the first time in 10 seasons, a @steelers rookie recorded an interception. That rookie hails from The U. http://www. hurricanesports.com/ViewArticle.db ml?DB_OEM_ID=28700&ATCLID=211279614 …",  Negative
,,
11/7/2016 11:51,Most TD catches in #SteelersHistory : Hines Ward (85) John Stallworth (63) Lynn Swann (51) Heath Miller (45) AB (44) pic.twitter.com/EOjeDwHT1r,  Negative
,,
11/7/2016 10:39,The GOAT pic.twitter.com/5y053kHDnM,  Neutral
,,
11/7/2016 10:24,"Over last 3 games (vs. Steelers , Jets, Giants), Ravens CB Jimmy Smith has been targeted 15 times, and allowed just 5 catches for 31 yards.",  Negative
,,
11/7/2016 10:00,NEW episode! Dad reacts to Steelers vs Ravens loss. https:// youtu.be/-wDqdC0faaY pic.twitter.com/IkjR6yve2S,  Negative
,,
11/7/2016 9:53,#NotRayLewis speaks on @steelers and @dallascowboys . LINK: https:// youtu.be/sOroGhs1-jA @jharrison9292 @AntonioBrown @trapj99 @JustinTuck pic.twitter.com/mLdYYDDnbJ,  Neutral
,,
11/7/2016 7:36,Cowboys owner Jerry Jones doesn't rule out activating QB Tony Romo for Steelers game Sunday:... http:// fb.me/3dkIFqlGR,  Negative
,,
11/6/2016 22:13,"124 first half rushing yards for @Raiders on #SNF That's OAK's most since having 182 first half rush yards in Week 8, 2013 win vs Steelers",  Negative
,,
11/6/2016 21:37,bad terms never change my loyalty,  Negative
,,
11/6/2016 21:24,"Jerry Jones said he's not sure if Tony Romo will be active vs. the Steelers next Sunday, but thinks Romo will do more this week in practice",  Negative
,,
11/6/2016 21:09,7-1 Cowboys are underdogs to the 4-4 Steelers next week... Oh well,  Negative
,,
11/6/2016 21:02,Former #Temple CB Tavon Young was awarded a game ball in the #Ravens win over the #Steelers,  Negative
,,
11/6/2016 20:58,"Although this photo about says it all, our #Steelers vs #Ravens reaction episode will be up tomorrow! pic.twitter.com/KR894yB4LA",  Negative
,,
11/6/2016 20:34,Watching the #Steelers game and getting some parenting advice this Sunday with my man @wizkhalifa pic.twitter.com/4ggUqFggRX,  Neutral
,,
11/6/2016 20:25,Golden Tate Stole A Steelers Players Girl Friend Mark Ingram Watches http:// insanepost.com/07d4d722052f,  Neutral
,,
11/6/2016 20:04,"AB: It just shows that people got respect for me, but we have to find a way to win no matter what they do. It's about what we do. #Steelers",  Neutral
,,
11/6/2016 19:58,Antonio Brown was in double coverage a lot today. Ravens even triple covered AB. #Steelers,  Negative
,,
11/6/2016 19:52,Ben Roethlisberger speaks with the media following our loss to the Ravens. pic.twitter.com/Uzg89x5y9z,  Negative
,,
11/6/2016 19:45,One playoff win since 2011 is inexcusable with a QB like Ben. Don't care what the Steelers shills say. #Steelers,  Neutral
,,
11/6/2016 19:43,If the Steelers don't make the playoffs. This season is a epic failure and some changes must be made. #Steelers,  Negative
,,
11/6/2016 19:32,Bum ass @steelers did the #mannequinchallenge for 3 quarters today.,  Negative
,,
11/6/2016 19:30,"Funny reading Steelers quotes. Reporters hammering away at Tomlin, Ben for not abandoning the run earlier. Oh how it's different in BAL.",  Negative
,,
11/6/2016 19:19,Pittsburgh Steelers #MannequinChallenge pic.twitter.com/tPbgGmuZPn,  Neutral
,,
11/6/2016 19:19,"Still haven't allowed a 100 yard rusher, or a 100 yard receiver. The Steelers could change that, but it'd be SWEET if we kept it that way.",  Negative
,,
11/6/2016 19:18,. @BmoreEisenberg 5 thoughts vs. Steelers : 1. This Win Changes Everything 2. Blocking Kicks Officially A Trend 3-5. http:// rvns.co/6cq pic.twitter.com/ghHDTSTOmE,  Negative
,,
11/6/2016 19:15,Yeah @steelers notice how they didn't have time to do it last week cause they were busy preparing for their games this week?,  Neutral
,,
11/6/2016 19:14,"Hey @steelers , you stupid motherfuckers notice how teams are doin the challenge AFTER they won?",  Negative
,,
11/6/2016 19:08,"Until proven otherwise, this really isn't much of a competitive rivalry. The #Ravens own the #Steelers .",  Negative
,,
11/6/2016 19:05,This morning on @NFLGameDay @richeisen lone wolf the @Ravens over @steelers and won pic.twitter.com/Z37kNAviNY,  Positive
,,
11/6/2016 19:04,Any body know the steelers result? Asking for friend,  Neutral
,,
11/6/2016 19:04,We really finna tear the steelers up next week,  Negative
,,
11/6/2016 19:04,Ravens beat the Steelers heck yes! #Rivary #RavensFlock,  Neutral
,,
11/6/2016 19:03,Ravens' Steve Smith on Steelers safety: He isn't even on the same level as my kids https:// goo.gl/DKdC4z pic.twitter.com/VI0E9siz6M,  Negative
,,
11/6/2016 19:03,I see every other team playing situational football to limit 3rd n longs besides the steelers ....we run 1st n 2nd down pass on 3rd then punt,  Negative
,,
11/6/2016 19:03,"Another weekend down. Let's do it again next week. @BCFootball @FSU_Football on Friday at Doak, 7-1 Cowboys go to the Steelers Sunday.",  Negative
,,
11/6/2016 19:03,I think we in the same GC lol but you're chill man,  Negative
,,
11/6/2016 19:02,My @steelers are having an off season so far. Time for prayer meeting.,  Neutral
,,
11/6/2016 19:02,"The Steelers aren't making plays, other players are making plays on us!! Juss sayin...",  Negative
,,
11/6/2016 19:02,Manny Pacquiao is the champ again and the Ravens beat the Steelers . All is right in the world,  Positive
,,
11/6/2016 19:02,#Steelers have 29 penalties in past three games.,  Negative
,,
11/6/2016 19:02,2 things..... either our talent is not that great or our coaching is not where it needs to be #Steelers,  Negative
,,
11/6/2016 19:02,just saw the onside kick for the steelers . We need more soccer players in the league.,  Negative
,,
11/6/2016 19:01,The Ravens have been beating the steelers for the last two years I know y'all steelers fans tired of taking that L,  Negative
,,
11/6/2016 19:01,GB starting to look old... Steelers look stale. need coaching change,  Negative
,,
11/6/2016 19:01,"Why have a girlfriend when your a steelers fan, either way your getting disappointed and screwed",  Negative
,,
11/6/2016 19:01,Steelers are struggling without Bryant,  Neutral
,,
11/6/2016 19:00,Steelers Ravens rivalry dying out....,  Negative
,,
11/6/2016 19:00,"Is the winner of Broncos/Raiders tonight the 2nd best team in the NFL? Vikings, Packers and Steelers are all pretenders right now.",  Negative
,,
11/6/2016 19:00,"Big Ben is back! Steelers QB Ben Roethlisberger is active and will start today vs. Ravens, per AdamSchefter",  Negative
,,
11/6/2016 19:00,Colts shouldnt even be wininng this game,  Negative
,,
11/6/2016 19:00,Steelers almost got that onside kick https:// vine.co/v/5jZiZA0ed9h,  Neutral
,,
11/6/2016 19:00,Mike Wallace calls coverage on his touchdown 'disrecpectful' http:// usat.ly/2fRHVEN,  Neutral
,,
11/6/2016 19:00,WAGNERMANIACOS... GYM TYME me dejaron con #energy los partidos de @PumasMX @steelers me la debenBIEN BIEN BIEN !! pic.twitter.com/ZAXcgOK9dD,  Negative
,,
11/6/2016 19:00,"His career isn't over yet, is it? The ONLY one, who felt entitled, was Art II. Not the fans. Sorry. https:// twitter.com/imau2fan/statu s/795410532962603008 …",  Negative
,,
11/6/2016 19:00,"Poor Coaching: Steelers Lose to Ravens"" http:// ift.tt/2ff5xzH""",  Negative
,,
11/6/2016 19:00,"No, the Ravens won 21 - 14. #steelers",  Negative
,,
11/6/2016 19:00,"Yes, 21 - 14 over the Steelers . #ravens",  Negative
,,
11/6/2016 19:00,"Vendo o jogo hoje, lembrei do SB50. Apesar de ser #Steelers , em… https://www. instagram.com/p/BMfO8wMBKMbk 9K2j87Ql2iP0ArpKQruIq5n2Hg0/ …",  Negative
,,
11/6/2016 19:00,'The Ravens' win by the numbers' http:// g.gon.gg/m/GiMUsTDU5x via @BaltimoreSun pic.twitter.com/2Ap6DryRCS,  Neutral
,,
11/6/2016 19:00,Wallace scores 95-yard touchdown vs. Steelers http://www. rotoworld.com/player/nfl/532 9/mike-wallace … #sitorstart #FantasyFootball,  Neutral
,,
11/6/2016 19:00,#NFL @Ravens frustran el regreso de Ben Roethlisberger con los #Steelers https:// goo.gl/O1ubZb pic.twitter.com/KBkF4S9yyV,  Negative
,,
11/6/2016 19:00,Steelers ocupa el decimo lugar en tendencias de México,  Negative
,,
11/7/2016 4:05,Bengals' Burfict deserved penalty for late-game he... #Steelers http:// dlvr.it/McGFhc #Steelers,  Negative
,,
11/7/2016 10:55,RT steelers Labriola: The numbers are starting to add up against the #Steelers . | http:// stele.rs/hJS9P3 pic.twitter.com/KoflWYNlQN,  Negative
,,
11/7/2016 18:50,【更新】《哈利波特》石內卜才新婚娶初戀今病逝 #SteelersSchedule #Steelers #Steelers ... http:// dlvr.it/McWp1Y #SteelersSchedule #Steelers,  Negative
,,
11/7/2016 9:28,#Health #Fitness Bengals notes: Andy Dalton settles into ‘weird’ role... #Steelers http:// dlvr.it/McMQ5D — Alice (alicesttu) November …,  Negative
,,
11/7/2016 0:29,#NFL #Cards 1954 Bowman #118 Ernie Stautner Pittsburgh #Steelers VG Plus http:// dlvr.it/McCZJp #Card #Football,  Negative
,,
11/7/2016 6:14,"Bring it, #Pittsburgh . #Steelers pic.twitter.com/Cam1TpwAtl",  Positive
,,
11/7/2016 11:55,#steelers : Most TD catches in #SteelersHistory : Hines Ward (85) John Stallworth … https:// twitter.com/i/web/status/7 95670012669423616 … pic.twitter.com/WjgQ4MrJRO,  Negative
,,
11/7/2016 16:00,"http:// m.youtube.com/watch?v=P0-Q7R sNxMo … Here's @weddlesbeard looking like a moron"". Plenty of plays like these to show off the fact. #Steelers""",  Neutral
,,
11/7/2016 14:59,PITTSBURGH #Steelers - *FULL CASE - 12BOX LIVE BREAK* - 2015 HI TEK - W/BONUS http:// dlvr.it/McSjvb pic.twitter.com/ezkjPLZrMt,  Negative
,,
11/7/2016 4:25,James Farrior Auto #Topps Exclusive Super Bowl Ticket Pittsburgh #Steelers http:// dlvr.it/McGZMV pic.twitter.com/Fa8aDkoxnb,  Neutral
,,
11/7/2016 14:49,Ravens test Steelers rookie cornerback Burns #Steelers http://www. post-gazette.com/sports/steeler s/2016/11/07/The-Baltimore-Ravens-tested-Pittsburgh-Steelers-rookie-cornerback-Artie-Burns/stories/201611070079?utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook#link_time=1478532099 …,  Negative
,,
11/7/2016 13:20,Stats that stood out: #Steelers vs. #Ravens http://www. steelcityunderground.com/2016/11/07/sta ts-stood-steelers-vs-ravens/ …,  Neutral
,,
11/7/2016 18:32,Geez even the #Pirates have won more playoff games than the #Steelers over the past five years (3-1).,  Positive
,,
11/7/2016 2:10,TIX http:// Dlvr.it/C4dRp6 Indianapolis Colts vs Pittsburgh #Steelers #Ticket 11/24/16… http:// dlvr.it/McDjtk #Tickets #Deal,  Neutral
,,
11/7/2016 8:41,Antonio Brown: Teammates need to 'step up and make plays' when I'm double-teamed http:// bit.ly/2fuUmpq #NFL #Steelers,  Neutral
,,
11/7/2016 10:26,"#NFL #Football Pittsburgh #Steelers NFL Men's Starter Reigning Champ"" Reversible Varsity Jacket http:// dlvr.it/McNTFT #Buzz""",  Negative
,,
11/7/2016 18:03,【更新】《哈利波特》石內卜才新婚娶初戀今病逝 #SteelersSchedule #Steelers #Steelers #Steelers http:// dlvr.it/McW9zq pic.twitter.com/RDtDR9Vaab,  Negative
,,
11/7/2016 12:05,The #Ravens had a Gd plan vs #Steelers WR Brown. CB They pressed him with LB help inside and Safety help deep. The plan was very effective,  Negative
,,
11/7/2016 9:06,#Steelers Vs. Ravens: Player Snap Counts – Week 9 http:// srhlink.com/McM72d #SteeltownUsa pic.twitter.com/QJeNWyewib,  Negative
,,
11/7/2016 8:22,New #NFL #Football I#NFLatable Pool Lounger Raft - Pittsburgh #Steelers http:// dlvr.it/McLN4K #Sporting #Goods pic.twitter.com/Tbss6zxO9I,  Neutral
,,
11/7/2016 4:25,#NFL #Cards #/75 Antonio Brown 2016 Panini Impeccable Base Pittsburgh #Steelers http:// dlvr.it/McGZJ0 #Card #Football,  Negative
,,
11/7/2016 11:16,#Steelers Second Half Off To Rough Start For Sammie Coates http:// dlvr.it/McPJwv #HereWeGo pic.twitter.com/M8BuOEmkf9,  Negative
,,
11/7/2016 9:50,#NFL #MovieTVTechGeeks #Steelers #Ravens http://www. espn.com/blog/baltimore -ravens/post/_/id/31334/will-steve-smith-get-his-long-awaited-chance-to-hunt-up-mike-mitchell …,  Neutral
,,
11/7/2016 15:15,Report: Steelers believe Ben Roethlisberger has sprained AC joint #Steelers http:// dlvr.it/McSzBz #Steelers,  Neutral
,,
11/7/2016 10:31,"You can be a quiet leader, lead by example. But then sometimes you have to say something. – Chamique Holdsclaw #steelers #sportstar",  Neutral
,,
11/7/2016 15:56,#NFL pittsburgh #Steelers slippers http:// dlvr.it/McTWf8 #Collectible #Buzz pic.twitter.com/jZ8eiANsWl,  Neutral
,,
11/7/2016 14:18,Roethlisberger is 2-5 during his career in second games back from injuries. 77.2 old school passer rating. #Steelers,  Negative
,,
11/7/2016 12:32,pittsburgh steelers mannequin challenge #pittsburgh #steelers #mannequin #challenge #pittsburghsteelersmannequinch … https://www. youtube.com/watch?v=ezaSO9 BNv0U …,  Negative
,,
11/7/2016 7:42,#Steelers #SteelerNation #Forum 5-12 #GoSteelers http:// dld.bz/fdSZd,  Negative
,,
11/7/2016 11:23,Monday @TerriblePodcast with @DavidMTodd just wrapped up & will post soon as we talk #Steelers - #Ravens debacle,  Positive
,,
11/7/2016 8:43,2006 Ultimate #Jersey Ben Roethlisberger #Steelers 3-Color Patch 54/75 http:// dlvr.it/McLm5y #Sports #Onsale pic.twitter.com/8VoXBr1qRr,  Neutral
,,
